@id,@type,notation,prefLabel,definition,inScheme,topConceptOf,note,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/v1/24,http://www.w3.org/2004/02/skos/core#Concept,24,Herroeping adoptie (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/v1/25,http://www.w3.org/2004/02/skos/core#Concept,25,Kind geboren uit het huwelijk van twee vrouwen (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,Wijzen van afstamming vanaf 1 januari 2015,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/v1/26,http://www.w3.org/2004/02/skos/core#Concept,26,Afstamming van moederszijde met erkenning van de meemoeder bij de geboorte (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,Wijzen van afstamming vanaf 1 januari 2015,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/v1/27,http://www.w3.org/2004/02/skos/core#Concept,27,Afstamming van meemoederszijde door erkenning (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,Wijzen van afstamming vanaf 1 januari 2015,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/v1/28,http://www.w3.org/2004/02/skos/core#Concept,28,Afstamming van meemoederszijde en/of moederszijde door vonnis (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,Wijzen van afstamming vanaf 1 januari 2015,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/v1/29,http://www.w3.org/2004/02/skos/core#Concept,29,Afstamming van moederszijde door nietigverklaring van de afstamming van meemoederszijde (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,Wijzen van afstamming vanaf 1 januari 2015,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/v1/30,http://www.w3.org/2004/02/skos/core#Concept,30,Afstamming van vaderszijde door nietigverklaring van de afstamming van meemoederszijde (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,Wijzen van afstamming vanaf 1 januari 2015,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/v1/31,http://www.w3.org/2004/02/skos/core#Concept,31,Herziening adoptie (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/v1/40,http://www.w3.org/2004/02/skos/core#Concept,40,"Afstamming op verklaring (Oekraïne, dalende lijn)",,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,Wijzen van afstamming gelegen vóór 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/v1/41,http://www.w3.org/2004/02/skos/core#Concept,41,"Afstamming op verklaring (Oekraïne, dalende lijn)",,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/v1/UITZONDERING,http://www.w3.org/2004/02/skos/core#Concept,UITZONDERING,Onbekende code,De code is nog niet gekend bij MAGDA voor 'IT114 Afstammingstype dalende lijn'. Contacteer MAGDA via de Servicedesk.,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/00,http://www.w3.org/2004/02/skos/core#Concept,00,Wettig kind (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming gelegen vóór 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/01,http://www.w3.org/2004/02/skos/core#Concept,01,Gewettigd kind (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming gelegen vóór 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/02,http://www.w3.org/2004/02/skos/core#Concept,02,Niet erkend natuurlijk kind (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming gelegen vóór 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/03,http://www.w3.org/2004/02/skos/core#Concept,03,Erkend natuurlijk kind (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming gelegen vóór 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/04,http://www.w3.org/2004/02/skos/core#Concept,04,Geadopteerd kind (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming gelegen vóór 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/05,http://www.w3.org/2004/02/skos/core#Concept,05,Gewettigd kind ingevolgde adoptie (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming gelegen vóór 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/06,http://www.w3.org/2004/02/skos/core#Concept,06,Vondeling (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming gelegen vóór 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/07,http://www.w3.org/2004/02/skos/core#Concept,07,Natuurlijk kind ingevolge ontkenning (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming gelegen vóór 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/08,http://www.w3.org/2004/02/skos/core#Concept,08,Onbekende afstamming (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming gelegen vóór 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/09,http://www.w3.org/2004/02/skos/core#Concept,09,Onbepaalde afstamming (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming gelegen vóór 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/10,http://www.w3.org/2004/02/skos/core#Concept,10,Kind geboren uit het huwelijk (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/11,http://www.w3.org/2004/02/skos/core#Concept,11,Afstamming van moederszijde met erkenning door de vader bij de geboorte (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/12,http://www.w3.org/2004/02/skos/core#Concept,12,Afstamming van moederszijde met vermelding in de akte van geboorte  (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/13,http://www.w3.org/2004/02/skos/core#Concept,13,Afstamming van moederszijde door erkenning (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/14,http://www.w3.org/2004/02/skos/core#Concept,14,Adoptie (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/15,http://www.w3.org/2004/02/skos/core#Concept,15,Volle adoptie (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/16,http://www.w3.org/2004/02/skos/core#Concept,16,Vondeling (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/17,http://www.w3.org/2004/02/skos/core#Concept,17,Afstamming van moederszijde ingevolge de nietigverklaring van de afstamming van vaderszijde (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/18,http://www.w3.org/2004/02/skos/core#Concept,18,Onbekende afstamming (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/19,http://www.w3.org/2004/02/skos/core#Concept,19,Onbepaalde afstamming (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/20,http://www.w3.org/2004/02/skos/core#Concept,20,Afstamming van vaderszijde door erkenning (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/21,http://www.w3.org/2004/02/skos/core#Concept,21,Afstamming van moeders- en/of vaderszijde door vonnis (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/22,http://www.w3.org/2004/02/skos/core#Concept,22,Afstamming van vaderszijde door nietigverklaring van de afstamming van moederszijde (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/23,http://www.w3.org/2004/02/skos/core#Concept,23,Nietigverklaring van de afstamming van moeders- en/of vaderszijde (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/24,http://www.w3.org/2004/02/skos/core#Concept,24,Herroeping adoptie (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/25,http://www.w3.org/2004/02/skos/core#Concept,25,Kind geboren uit het huwelijk van twee vrouwen (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 1 januari 2015,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/26,http://www.w3.org/2004/02/skos/core#Concept,26,Afstamming van moederszijde met erkenning van de meemoeder bij de geboorte (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 1 januari 2015,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/27,http://www.w3.org/2004/02/skos/core#Concept,27,Afstamming van meemoederszijde door erkenning (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 1 januari 2015,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/28,http://www.w3.org/2004/02/skos/core#Concept,28,Afstamming van meemoederszijde en/of moederszijde door vonnis (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 1 januari 2015,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/29,http://www.w3.org/2004/02/skos/core#Concept,29,Afstamming van moederszijde door nietigverklaring van de afstamming van meemoederszijde (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 1 januari 2015,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/30,http://www.w3.org/2004/02/skos/core#Concept,30,Afstamming van vaderszijde door nietigverklaring van de afstamming van meemoederszijde (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 1 januari 2015,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/31,http://www.w3.org/2004/02/skos/core#Concept,31,Herziening adoptie (dalende lijn),,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/40,http://www.w3.org/2004/02/skos/core#Concept,40,"Afstamming op verklaring (Oekraïne, dalende lijn)",,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming gelegen vóór 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/41,http://www.w3.org/2004/02/skos/core#Concept,41,"Afstamming op verklaring (Oekraïne, dalende lijn)",,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,Wijzen van afstamming vanaf 6 juni 1987.,,,
https://data.vlaanderen.be/id/concept/IT114/Afstammingstype/UITZONDERING,http://www.w3.org/2004/02/skos/core#Concept,UITZONDERING,Onbekende code,De code is nog niet gekend bij MAGDA voor 'IT114 Afstammingstype dalende lijn'. Contacteer MAGDA via de Servicedesk.,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,,,,
https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype/v1,http://www.w3.org/2004/02/skos/core#ConceptScheme,Afstammingstype-v1,Codelijst IT114 Afstammingstype (v1),Codelijst van de afstamming dalende lijn types in Informatie Type 114 'Afstamming dalende lijn'.,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,,,,
https://data.vlaanderen.be/id/conceptscheme/IT114/Afstammingstype,http://www.w3.org/2004/02/skos/core#ConceptScheme,Afstammingstype,Codelijst IT114 Afstammingstype,Codelijst van de afstamming dalende lijn types in Informatie Type 114 'Afstamming dalende lijn'.,https://data.vlaanderen.be/id/conceptscheme/IT114,https://data.vlaanderen.be/id/conceptscheme/IT114,,,,
https://data.vlaanderen.be/id/conceptscheme/IT114,http://www.w3.org/2004/02/skos/core#ConceptScheme,IT114,Codelijst IT114,Codelijst van Informatie Type 114 'Afstamming dalende lijn'.,https://data.vlaanderen.be/id/conceptscheme/IT110-IT114,https://data.vlaanderen.be/id/conceptscheme/IT110-IT114,,,,
