@id,@type,notation,prefLabel,definition,inScheme,topConceptOf,prefLabel_validatie,
https://data.vlaanderen.be/id/concept/StopzettingType/v1/023,http://www.w3.org/2004/02/skos/core#Concept,023,Splitsing,,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,,
https://data.vlaanderen.be/id/concept/StopzettingType/v1/024,http://www.w3.org/2004/02/skos/core#Concept,024,Splitsing door overneming,,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,,
https://data.vlaanderen.be/id/concept/StopzettingType/v1/025,http://www.w3.org/2004/02/skos/core#Concept,025,Splitsing door oprichting van nieuwe entiteiten,,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,,
https://data.vlaanderen.be/id/concept/StopzettingType/v1/026,http://www.w3.org/2004/02/skos/core#Concept,026,Gemengde splitsing,,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,,
https://data.vlaanderen.be/id/concept/StopzettingType/v1/050,http://www.w3.org/2004/02/skos/core#Concept,050,Stopzetting in opening faillissement,,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,,
https://data.vlaanderen.be/id/concept/StopzettingType/v1/051,http://www.w3.org/2004/02/skos/core#Concept,051,Sluiting van het faillissement met verschoonbaarheid,,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,,
https://data.vlaanderen.be/id/concept/StopzettingType/v1/052,http://www.w3.org/2004/02/skos/core#Concept,052,Sluiting van het faillissement met niet-verschoonbaarheid,,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,,
https://data.vlaanderen.be/id/concept/StopzettingType/v1/053,http://www.w3.org/2004/02/skos/core#Concept,053,Sluiting van het faillissement,,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,,
https://data.vlaanderen.be/id/concept/StopzettingType/v1/054,http://www.w3.org/2004/02/skos/core#Concept,054,Stopzetting in sluiting faillissement,,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,,
https://data.vlaanderen.be/id/concept/StopzettingType/v1/080,http://www.w3.org/2004/02/skos/core#Concept,080,Stopzetting vestigingseenheid,,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,,
https://data.vlaanderen.be/id/concept/StopzettingType/v1/081,http://www.w3.org/2004/02/skos/core#Concept,081,Overdracht vestigingseenheid,,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,,
https://data.vlaanderen.be/id/concept/StopzettingType/v1/082,http://www.w3.org/2004/02/skos/core#Concept,082,Overdracht entiteit,,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,,
https://data.vlaanderen.be/id/concept/StopzettingType/v1/090,http://www.w3.org/2004/02/skos/core#Concept,090,Wettelijke afschaffing,,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,,
https://data.vlaanderen.be/id/concept/StopzettingType/v1/100,http://www.w3.org/2004/02/skos/core#Concept,100,Ambtshalve doorhaling,,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,,
https://data.vlaanderen.be/id/concept/StopzettingType/v1/111,http://www.w3.org/2004/02/skos/core#Concept,111,Doorhaling wegens stopzetting in een EER-register,,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,,
https://data.vlaanderen.be/id/concept/StopzettingType/v1/120,http://www.w3.org/2004/02/skos/core#Concept,120,Stopzetting van een bijkantoor,,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,,
https://data.vlaanderen.be/id/concept/StopzettingType/v1/999,http://www.w3.org/2004/02/skos/core#Concept,999,Geannuleerd dossier,,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,,
https://data.vlaanderen.be/id/conceptscheme/StopzettingType/v1,http://www.w3.org/2004/02/skos/core#ConceptScheme,StopzettingType-v1,Codelijst stopzetting types (v1),,https://data.vlaanderen.be/id/conceptscheme/StopzettingType,https://data.vlaanderen.be/id/conceptscheme/StopzettingType,,
https://data.vlaanderen.be/id/conceptscheme/StopzettingType,http://www.w3.org/2004/02/skos/core#ConceptScheme,StopzettingType,Codelijst stopzetting types,,,,,
