@id,@type,notation,prefLabel,definition,inScheme,topConceptOf,prefLabel_validatie,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/211,http://www.w3.org/2004/02/skos/core#Concept,211,Burgerlijke vennootschap onder vorm van vennootschap onder firma,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/212,http://www.w3.org/2004/02/skos/core#Concept,212,Burgerlijke vennootschap onder vorm van gewone commanditaire vennootschap,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/213,http://www.w3.org/2004/02/skos/core#Concept,213,Burgerlijke vennootschap onder vorm van commanditaire vennootschap op aandelen,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/214,http://www.w3.org/2004/02/skos/core#Concept,214,Burgerlijke vennootschap onder vorm van naamloze vennootschap,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/215,http://www.w3.org/2004/02/skos/core#Concept,215,Burgerlijke vennootschap onder vorm van besloten vennootschap met beperkte aansprakelijkheid,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/217,http://www.w3.org/2004/02/skos/core#Concept,217,Europese politieke partij,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/218,http://www.w3.org/2004/02/skos/core#Concept,218,Europese politieke stichting,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/225,http://www.w3.org/2004/02/skos/core#Concept,225,Burgerlijke Vennootschap onder vorm van Landbouwvennootschap (BV LV),,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/230,http://www.w3.org/2004/02/skos/core#Concept,230,Buitenlandse entiteit met onroerend goed in België (met rechtspersoonlijkheid),,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/235,http://www.w3.org/2004/02/skos/core#Concept,235,Buitenlandse entiteit zonder Belgische vestiging met vertegenwoordiger voor BTW,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/260,http://www.w3.org/2004/02/skos/core#Concept,260,Economisch samenwerkingsverband zonder zetel met vestiging in België,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/265,http://www.w3.org/2004/02/skos/core#Concept,265,Europees economisch samenwerkingsverband zonder zetel met vestiging in België (EESV),,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/301,http://www.w3.org/2004/02/skos/core#Concept,301,Federale overheidsdienst,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/302,http://www.w3.org/2004/02/skos/core#Concept,302,Programmatorische federale overheidsdienst,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/303,http://www.w3.org/2004/02/skos/core#Concept,303,Andere federale dienst,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/310,http://www.w3.org/2004/02/skos/core#Concept,310,Overheid van het Vlaamse Gewest en van de Vlaamse Gemeenschap,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/320,http://www.w3.org/2004/02/skos/core#Concept,320,Overheid van het Waalse Gewest,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/325,http://www.w3.org/2004/02/skos/core#Concept,325,Internationale vereniging zonder winstoogmerk van publiek recht,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/330,http://www.w3.org/2004/02/skos/core#Concept,330,Overheid van het Brusselse Hoofdstedelijk Gewest,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/340,http://www.w3.org/2004/02/skos/core#Concept,340,Overheid van de Franse Gemeenschap,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/350,http://www.w3.org/2004/02/skos/core#Concept,350,Overheid van de Duitstalige Gemeenschap,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
https://data.vlaanderen.be/id/concept/Rechtsvormtype/370,http://www.w3.org/2004/02/skos/core#Concept,370,Ministerie van Economische Zaken,,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,https://data.vlaanderen.be/id/conceptscheme/Rechtsvormtype,,
